Heb Sort	Greek Sort	BSB Sort	Verse	Language	WLC / Nestle Base TR RP WH NE NA SBL	WLC / Nestle Base {TR} ⧼RP⧽ (WH) 〈NE〉 [NA] ‹SBL› [[ECM]]	Translit	Parsing	Parsing	Str Heb	Str Grk	VerseId	Hdg	Crossref	Par	Space	begQ	 BSB version 	pnc	endQ	footnotes	End text
999999	139067	671091	28049	Greek	Δικαιωθέντες	Δικαιωθέντες	Dikaiōthentes	V-APP-NMP	Verb - Aorist Participle Passive - Nominative Masculine Plural		1344							 since we have been justified 				
999999	139069	671092	28049	Greek	ἐκ	ἐκ	ek	Prep	Preposition		1537							 through 				
999999	139070	671093	28049	Greek	πίστεως	πίστεως	pisteōs	N-GFS	Noun - Genitive Feminine Singular		4102							 faith 	,			
999999	139072	671094	28049	Greek	ἔχομεν	ἔχομεν*	echomen	V-PIA-1P	Verb - Present Indicative Active - 1st Person Plural		2192							 we have 			Or <i>let us have</i>	
999999	139071	671095	28049	Greek	εἰρήνην	εἰρήνην	eirēnēn	N-AFS	Noun - Accusative Feminine Singular		1515							 peace 				
999999	139073	671096	28049	Greek	πρὸς	πρὸς	pros	Prep	Preposition		4314							 with 				
999999	139074	671097	28049	Greek	τὸν	τὸν	ton	Art-AMS	Article - Accusative Masculine Singular		3588							 - 				
999999	139075	671098	28049	Greek	Θεὸν	Θεὸν	Theon	N-AMS	Noun - Accusative Masculine Singular		2316							 God 				
999999	139076	671099	28049	Greek	διὰ	διὰ	dia	Prep	Preposition		1223							 through 				
999999	139079	671100	28049	Greek	ἡμῶν	ἡμῶν	hēmōn	PPro-G1P	Personal / Possessive Pronoun - Genitive 1st Person Plural		1473							 our 				
999999	139077	671101	28049	Greek	τοῦ	τοῦ	tou	Art-GMS	Article - Genitive Masculine Singular		3588							 - 				
999999	139078	671102	28049	Greek	Κυρίου	Κυρίου	Kyriou	N-GMS	Noun - Genitive Masculine Singular		2962							 Lord 				
999999	139080	671103	28049	Greek	Ἰησοῦ	Ἰησοῦ	Iēsou	N-GMS	Noun - Genitive Masculine Singular		2424							 Jesus 				
999999	139081	671104	28049	Greek	Χριστοῦ	Χριστοῦ	Christou	N-GMS	Noun - Genitive Masculine Singular		5547							 Christ 	,			
999999	139082	671105	28049	Greek																		
999999	139083	671106	28049	Greek																		
999999	139084	671107	28049	Greek																		
999999	139085	671108	28049	Greek																		
999999	139086	671109	28049	Greek																		
999999	139087	671110	28049	Greek																		
999999	139088	671111	28049	Greek																		
999999	139089	671112	28049	Greek																		
999999	139090	671113	28049	Greek																		
999999	139091	671114	28049	Greek																		
999999	139093	671115	28050	Greek	δι’	δι’	di’	Prep	Preposition		1223	Romans 5:2						 through 				
999999	139094	671116	28050	Greek	οὗ	οὗ	hou	RelPro-GMS	Personal / Relative Pronoun - Genitive Masculine Singular		3739							 whom 				
999999	139095	671117	28050	Greek	καὶ	καὶ	kai	Conj	Conjunction		2532							 - 				
999999	139098	671118	28050	Greek	ἐσχήκαμεν	ἐσχήκαμεν	eschēkamen	V-RIA-1P	Verb - Perfect Indicative Active - 1st Person Plural		2192							 we have gained 				
999999	139096	671119	28050	Greek	τὴν	τὴν	tēn	Art-AFS	Article - Accusative Feminine Singular		3588							 - 				
999999	139097	671120	28050	Greek	προσαγωγὴν	προσαγωγὴν	prosagōgēn	N-AFS	Noun - Accusative Feminine Singular		4318							 access 				
999999	139099	671121	28050	Greek	τῇ	τῇ	tē	Art-DFS	Article - Dative Feminine Singular		3588							 by 				
999999	139100	671122	28050	Greek	πίστει	πίστει	pistei	N-DFS	Noun - Dative Feminine Singular		4102							 faith 				
999999	139101	671123	28050	Greek	εἰς	εἰς	eis	Prep	Preposition		1519							 into 				
999999	139104	671124	28050	Greek	ταύτην	ταύτην	tautēn	DPro-AFS	Demonstrative Pronoun - Accusative Feminine Singular		3778							 this 				
999999	139102	671125	28050	Greek	τὴν	τὴν	tēn	Art-AFS	Article - Accusative Feminine Singular		3588							 - 				
999999	139103	671126	28050	Greek	χάριν	χάριν	charin	N-AFS	Noun - Accusative Feminine Singular		5485							 grace 				
999999	139105	671127	28050	Greek	ἐν	ἐν	en	Prep	Preposition		1722							 in 				
999999	139106	671128	28050	Greek	ᾗ	ᾗ	hē	RelPro-DFS	Personal / Relative Pronoun - Dative Feminine Singular		3739							 which 				
999999	139107	671129	28050	Greek	ἑστήκαμεν	ἑστήκαμεν	hestēkamen	V-RIA-1P	Verb - Perfect Indicative Active - 1st Person Plural		2476							 we stand 	.			
999999	139108	671130	28050	Greek	καὶ	καὶ	kai	Conj	Conjunction		2532							 And 				
999999	139109	671131	28050	Greek	καυχώμεθα	καυχώμεθα	kauchōmetha	V-PIM/P-1P	Verb - Present Indicative Middle or Passive - 1st Person Plural		2744							 we rejoice 			Or <i>exult</i>; also in verses 3 and 11	
999999	139110	671132	28050	Greek	ἐπ’	ἐπ’	ep’	Prep	Preposition		1909							 in 				
999999	139111	671133	28050	Greek	ἐλπίδι	ἐλπίδι	elpidi	N-DFS	Noun - Dative Feminine Singular		1680							 [the] hope 				
999999	139112	671134	28050	Greek	τῆς	τῆς	tēs	Art-GFS	Article - Genitive Feminine Singular		3588							 of the 				
999999	139113	671135	28050	Greek	δόξης	δόξης	doxēs	N-GFS	Noun - Genitive Feminine Singular		1391							 glory 				
999999	139114	671136	28050	Greek	τοῦ	τοῦ	tou	Art-GMS	Article - Genitive Masculine Singular		3588							 - 				
999999	139115	671137	28050	Greek	Θεοῦ	Θεοῦ	Theou	N-GMS	Noun - Genitive Masculine Singular		2316							 of God 	.			
999999	139116	671138	28050	Greek																		
999999	139117	671139	28050	Greek																		
999999	139118	671140	28050	Greek																		
999999	139119	671141	28050	Greek																		
999999	139120	671142	28050	Greek																		
999999	139121	671143	28050	Greek																		
999999	139122	671144	28050	Greek																		
999999	139123	671145	28050	Greek																		
999999	139124	671146	28050	Greek																		
999999	139125	671147	28050	Greek																		
999999	139127	671148	28051	Greek	Οὐ	Οὐ	Ou	Adv	Adverb		3756	Romans 5:3			<p class=|reg|>			 Not 				
999999	139128	671149	28051	Greek	μόνον	μόνον	monon	Adv	Adverb		3440							 only 				
999999	139129	671150	28051	Greek	δέ	δέ	de	Conj	Conjunction		1161							 [that] 	,			
999999	139130	671151	28051	Greek	ἀλλὰ	ἀλλὰ	alla	Conj	Conjunction		235							 but 				
999999	139131	671152	28051	Greek	καὶ	καὶ	kai	Conj	Conjunction		2532							 vvv 				
999999	139132	671153	28051	Greek	καυχώμεθα	καυχώμεθα	kauchōmetha	V-PIM/P-1P	Verb - Present Indicative Middle or Passive - 1st Person Plural		2744							 we also rejoice 				
999999	139133	671154	28051	Greek	ἐν	ἐν	en	Prep	Preposition		1722							 in 				
999999	139134	671155	28051	Greek	ταῖς	ταῖς	tais	Art-DFP	Article - Dative Feminine Plural		3588							 [our] 				
999999	139135	671156	28051	Greek	θλίψεσιν	θλίψεσιν	thlipsesin	N-DFP	Noun - Dative Feminine Plural		2347							 sufferings 	,			
999999	139136	671157	28051	Greek	εἰδότες	εἰδότες	eidotes	V-RPA-NMP	Verb - Perfect Participle Active - Nominative Masculine Plural		1492							 because we know 				
999999	139137	671158	28051	Greek	ὅτι	ὅτι	hoti	Conj	Conjunction		3754							 that 				
999999	139138	671159	28051	Greek	ἡ	ἡ	hē	Art-NFS	Article - Nominative Feminine Singular		3588							 - 				
999999	139139	671160	28051	Greek	θλῖψις	θλῖψις	thlipsis	N-NFS	Noun - Nominative Feminine Singular		2347							 suffering 				
999999	139141	671161	28051	Greek	κατεργάζεται	κατεργάζεται	katergazetai	V-PIM/P-3S	Verb - Present Indicative Middle or Passive - 3rd Person Singular		2716							 produces 				
999999	139140	671162	28051	Greek	ὑπομονὴν	ὑπομονὴν	hypomonēn	N-AFS	Noun - Accusative Feminine Singular		5281							 perseverance 	;			
999999	139142	671163	28051	Greek																		
999999	139143	671164	28051	Greek																		
999999	139144	671165	28051	Greek																		
999999	139145	671166	28051	Greek																		
999999	139146	671167	28051	Greek																		
999999	139147	671168	28051	Greek																		
999999	139148	671169	28051	Greek																		
999999	139149	671170	28051	Greek																		
999999	139150	671171	28051	Greek																		
999999	139151	671172	28051	Greek																		
999999	139154	671173	28052	Greek	δὲ	δὲ	de	Conj	Conjunction		1161	Romans 5:4						 - 				
999999	139153	671174	28052	Greek	ἡ	ἡ	hē	Art-NFS	Article - Nominative Feminine Singular		3588							 - 				
999999	139155	671175	28052	Greek	ὑπομονὴ	ὑπομονὴ	hypomonē	N-NFS	Noun - Nominative Feminine Singular		5281							 perseverance 	,			
999999	139156	671176	28052	Greek	δοκιμήν	δοκιμήν	dokimēn	N-AFS	Noun - Accusative Feminine Singular		1382							 character 	;			
999999	139158	671177	28052	Greek	δὲ	δὲ	de	Conj	Conjunction		1161							 and 				
999999	139157	671178	28052	Greek	ἡ	ἡ	hē	Art-NFS	Article - Nominative Feminine Singular		3588							 - 				
999999	139159	671179	28052	Greek	δοκιμὴ	δοκιμὴ	dokimē	N-NFS	Noun - Nominative Feminine Singular		1382							 character 	,			
999999	139160	671180	28052	Greek	ἐλπίδα	ἐλπίδα	elpida	N-AFS	Noun - Accusative Feminine Singular		1680							 hope 	.			
999999	139161	671181	28052	Greek																		
999999	139162	671182	28052	Greek																		
999999	139163	671183	28052	Greek																		
999999	139164	671184	28052	Greek																		
999999	139165	671185	28052	Greek																		
999999	139166	671186	28052	Greek																		
999999	139167	671187	28052	Greek																		
999999	139168	671188	28052	Greek																		
999999	139169	671189	28052	Greek																		
999999	139170	671190	28052	Greek																		
999999	139173	671191	28053	Greek	δὲ	δὲ	de	Conj	Conjunction		1161	Romans 5:5						 And 				
999999	139172	671192	28053	Greek	ἡ	ἡ	hē	Art-NFS	Article - Nominative Feminine Singular		3588							 - 				
999999	139174	671193	28053	Greek	ἐλπὶς	ἐλπὶς	elpis	N-NFS	Noun - Nominative Feminine Singular		1680							 hope 				
999999	139175	671194	28053	Greek	οὐ	οὐ	ou	Adv	Adverb		3756							 vvv 				
999999	139176	671195	28053	Greek	καταισχύνει	καταισχύνει	kataischynei	V-PIA-3S	Verb - Present Indicative Active - 3rd Person Singular		2617							 does not disappoint [us] 	,			
999999	139177	671196	28053	Greek	ὅτι	ὅτι	hoti	Conj	Conjunction		3754							 because 				
999999	139180	671197	28053	Greek	τοῦ	τοῦ	tou	Art-GMS	Article - Genitive Masculine Singular		3588							 - 				
999999	139181	671198	28053	Greek	Θεοῦ	Θεοῦ	Theou	N-GMS	Noun - Genitive Masculine Singular		2316							 God 				
999999	139182	671199	28053	Greek	ἐκκέχυται	ἐκκέχυται	ekkechytai	V-RIM/P-3S	Verb - Perfect Indicative Middle or Passive - 3rd Person Singular		1632							 has poured out 				
999999	139178	671200	28053	Greek	ἡ	ἡ	hē	Art-NFS	Article - Nominative Feminine Singular		3588							 [His] 				
999999	139179	671201	28053	Greek	ἀγάπη	ἀγάπη	agapē	N-NFS	Noun - Nominative Feminine Singular		26							 love 				
999999	139183	671202	28053	Greek	ἐν	ἐν	en	Prep	Preposition		1722							 into 				
999999	139186	671203	28053	Greek	ἡμῶν	ἡμῶν	hēmōn	PPro-G1P	Personal / Possessive Pronoun - Genitive 1st Person Plural		1473							 our 				
999999	139184	671204	28053	Greek	ταῖς	ταῖς	tais	Art-DFP	Article - Dative Feminine Plural		3588							 - 				
999999	139185	671205	28053	Greek	καρδίαις	καρδίαις	kardiais	N-DFP	Noun - Dative Feminine Plural		2588							 hearts 				
999999	139187	671206	28053	Greek	διὰ	διὰ	dia	Prep	Preposition		1223							 through 				
999999	139189	671207	28053	Greek	Ἁγίου	Ἁγίου	Hagiou	Adj-GNS	Adjective - Genitive Neuter Singular		40							 [the] Holy 				
999999	139188	671208	28053	Greek	Πνεύματος	Πνεύματος	Pneumatos	N-GNS	Noun - Genitive Neuter Singular		4151							 Spirit 	,			
999999	139190	671209	28053	Greek	τοῦ	τοῦ	tou	Art-GNS	Article - Genitive Neuter Singular		3588							 whom 				
999999	139191	671210	28053	Greek	δοθέντος	δοθέντος	dothentos	V-APP-GNS	Verb - Aorist Participle Passive - Genitive Neuter Singular		1325							 He has given 				
999999	139192	671211	28053	Greek	ἡμῖν	ἡμῖν	hēmin	PPro-D1P	Personal / Possessive Pronoun - Dative 1st Person Plural		1473							 us 	.			
999999	139193	671212	28053	Greek																		
999999	139194	671213	28053	Greek																		
999999	139195	671214	28053	Greek																		
999999	139196	671215	28053	Greek																		
999999	139197	671216	28053	Greek																		
999999	139198	671217	28053	Greek																		
999999	139199	671218	28053	Greek																		
999999	139200	671219	28053	Greek																		
999999	139201	671220	28053	Greek																		
999999	139202	671221	28053	Greek																		
999999	139205	671222	28054	Greek	γὰρ	γὰρ	gar	Conj	Conjunction		1063	Romans 5:6	<p class=|hdg|>Christ’s Sacrifice for the Ungodly	<br /><span class=|cross|>(<a href =|../john/3.htm|>John 3:1–21</a>)</span>	<p class=|reg|>			 For 				
999999	139211	671223	28054	Greek	κατὰ	κατὰ	kata	Prep	Preposition		2596							 at 				
999999	139210	671224	28054	Greek	ἔτι	ἔτι	eti	Adv	Adverb		2089							 just 				
999999	139212	671225	28054	Greek	καιρὸν	καιρὸν	kairon	N-AMS	Noun - Accusative Masculine Singular		2540							 [the] right time 	,			
999999	139208	671226	28054	Greek	ἡμῶν	ἡμῶν	hēmōn	PPro-G1P	Personal / Possessive Pronoun - Genitive 1st Person Plural		1473							 while 				
999999	139207	671227	28054	Greek	ὄντων	ὄντων	ontōn	V-PPA-GMP	Verb - Present Participle Active - Genitive Masculine Plural		1510							 we were 				
999999	139204	671228	28054	Greek	Ἔτι	Ἔτι	Eti	Adv	Adverb		2089							 still 				
999999	139209	671229	28054	Greek	ἀσθενῶν	ἀσθενῶν	asthenōn	Adj-GMP	Adjective - Genitive Masculine Plural		772							 powerless 	,			
999999	139206	671230	28054	Greek	Χριστὸς	Χριστὸς	Christos	N-NMS	Noun - Nominative Masculine Singular		5547							 Christ 				
999999	139215	671231	28054	Greek	ἀπέθανεν	ἀπέθανεν	apethanen	V-AIA-3S	Verb - Aorist Indicative Active - 3rd Person Singular		599							 died 				
999999	139213	671232	28054	Greek	ὑπὲρ	ὑπὲρ	hyper	Prep	Preposition		5228							 for 				
999999	139214	671233	28054	Greek	ἀσεβῶν	ἀσεβῶν	asebōn	Adj-GMP	Adjective - Genitive Masculine Plural		765							 [the] ungodly 	.			
999999	139216	671234	28054	Greek																		
999999	139217	671235	28054	Greek																		
999999	139218	671236	28054	Greek																		
999999	139219	671237	28054	Greek																		
999999	139220	671238	28054	Greek																		
999999	139221	671239	28054	Greek																		
999999	139222	671240	28054	Greek																		
999999	139223	671241	28054	Greek																		
999999	139224	671242	28054	Greek																		
999999	139225	671243	28054	Greek																		
999999	139228	671244	28055	Greek	γὰρ	γὰρ	gar	Conj	Conjunction		1063	Romans 5:7						 Very 				
999999	139227	671245	28055	Greek	μόλις	μόλις	molis	Adv	Adverb		3433							 rarely 				
999999	139231	671246	28055	Greek	τις	τις	tis	IPro-NMS	Interrogative / Indefinite Pronoun - Nominative Masculine Singular		5100							 will anyone 				
999999	139232	671247	28055	Greek	ἀποθανεῖται	ἀποθανεῖται	apothaneitai	V-FIM-3S	Verb - Future Indicative Middle - 3rd Person Singular		599							 die 				
999999	139229	671248	28055	Greek	ὑπὲρ	ὑπὲρ	hyper	Prep	Preposition		5228							 for 				
999999	139230	671249	28055	Greek	δικαίου	δικαίου	dikaiou	Adj-GMS	Adjective - Genitive Masculine Singular		1342							 a righteous [man] 	,			
999999	139234	671250	28055	Greek	γὰρ	γὰρ	gar	Conj	Conjunction		1063							 though 				
